lat [deg],lon [deg],priority,duration [s]
14.568486194781332,-83.6861438102647,4.0,4208.0
16.195466250259482,-84.75099722285957,2.0,6576.0
13.64530141682523,-84.39927507157181,9.0,6234.0
14.608542039395818,-86.62554881262726,8.0,4544.0
15.45122646816145,-84.47290057162006,6.0,10225.0
15.9181788963607,-83.56710471836415,8.0,7471.0
14.386726988369311,-84.74889470374933,2.0,10321.0
15.527351931289816,-85.47338337593985,5.0,5690.0
14.157170918989936,-86.76935878269393,8.0,7193.0
14.573191385253102,-84.4675833126043,5.0,7094.0
16.531488269078306,-75.52494265700493,1.0,11981.0
14.054611018712633,-75.17335466218015,2.0,9368.0
14.701148310904602,-73.89006194376935,4.0,11167.0
14.92017210062429,-73.96393139050402,7.0,10092.0
12.827190929924324,-74.84767560896172,7.0,10153.0
14.873308403357507,-75.21724964232904,8.0,11156.0
14.867611373496732,-75.45865407230758,5.0,5958.0
14.104685792962403,-74.84188569318601,7.0,6083.0
15.859286280081829,-74.1088177508927,8.0,4232.0
16.446202567903608,-75.94843968503534,1.0,9478.0
14.682057373766495,-64.06862357141945,7.0,7955.0
14.364344986244102,-65.40368365880146,4.0,12191.0
14.614202407557238,-67.18139465644983,6.0,4590.0
15.542733584377329,-65.05471767961502,8.0,7651.0
15.030221928260382,-66.59365812144428,8.0,9090.0
16.321099950885817,-63.37947478951587,1.0,10191.0
14.357414979350716,-65.05608678972577,2.0,5565.0
13.992351991443218,-65.62571817815027,5.0,10284.0
13.50339675025337,-65.84659748087962,8.0,5295.0
16.20837753491546,-66.00007119258937,10.0,13687.0
16.234651825954142,-56.43213737564527,5.0,9174.0
16.01941055984112,-53.65812725622626,3.0,12113.0
16.55971394430598,-54.700181834227344,5.0,10613.0
14.597105672122083,-54.25828189065988,6.0,11513.0
14.553957761822364,-53.14744459967371,5.0,5670.0
16.31256334297947,-55.48639830373433,4.0,10256.0
15.73614223663084,-54.51822974762027,8.0,12368.0
13.9226883518287,-55.376001730212,3.0,6431.0
15.537696336665062,-54.9520637626266,2.0,11039.0
14.382133145605756,-56.02074669660638,8.0,4990.0
14.424805023047986,-43.92586184290438,5.0,10798.0
15.279106497931403,-46.51285012764045,5.0,9004.0
12.908945998568846,-44.14615746981854,10.0,14211.0
14.462187601317842,-47.4065085861004,2.0,6352.0
16.20562899662594,-44.74298051321062,6.0,5606.0
15.65278165726441,-43.61000395909692,10.0,14090.0
14.765196166227454,-45.937551335472335,2.0,11386.0
14.048057851537186,-45.13288680906874,1.0,14268.0
15.126671086473651,-44.11581484644315,3.0,3851.0
14.343449121473132,-45.21114924347449,3.0,4116.0
13.892306446690554,-35.20786125648918,2.0,5214.0
13.095147486934492,-35.316835232225266,9.0,5836.0
14.487980033449771,-33.28053173328646,4.0,10039.0
15.739991181553345,-34.56045333556622,1.0,10059.0
15.35466110632229,-33.62881754332231,10.0,8894.0
16.483146769883806,-33.02238266826242,2.0,6416.0
15.891431878647206,-34.13322047482382,4.0,11057.0
15.183103165134794,-33.44854262685532,10.0,9165.0
15.781852911497063,-36.81292667557929,2.0,10111.0
14.365100074574034,-33.64093927890197,1.0,13157.0
16.507506317776148,-25.29675377563252,10.0,10105.0
13.385590736462005,-24.91544164695588,7.0,10416.0
12.646341396077526,-24.297764082870103,4.0,11099.0
15.298670479259918,-25.46776399013783,5.0,12527.0
15.982239018769246,-25.667982564808863,5.0,8697.0
16.647492173432806,-24.96154252472447,1.0,10570.0
14.250453174263122,-25.376504267051786,10.0,8346.0
16.36336594188839,-25.54586153348517,8.0,13944.0
16.414585262547284,-25.181476118148105,4.0,9204.0
15.905433109805934,-23.92550840126029,3.0,12943.0
14.912507527449431,-13.226804761442327,4.0,6948.0
15.865500852949722,-17.225744726933186,7.0,8996.0
13.76721107399101,-16.52008973199603,4.0,9812.0
14.427933837658491,-16.826203956670614,2.0,5692.0
12.142039444661936,-15.63610174080014,6.0,6322.0
16.548889741368548,-15.514879046151504,9.0,4105.0
13.342265318474876,-15.482619324553408,2.0,4415.0
14.141805408869072,-16.331013094196805,9.0,11922.0
16.605365670887018,-15.418062243572288,7.0,10183.0
14.968936367605169,-13.822497850988944,1.0,8679.0
14.436317826415744,-2.946829698085937,4.0,5748.0
15.388732941723935,-6.064823465418277,1.0,6491.0
15.177556019500544,-4.2140198529975335,4.0,12880.0
14.673689623727409,-5.778420329388575,5.0,11697.0
15.336373320128304,-4.807487542402344,8.0,13175.0
15.979959470896882,-3.900778207881991,2.0,6600.0
14.406727831461358,-3.775826087919497,10.0,14139.0
14.911803188538894,-5.581407808883246,6.0,8553.0
16.79044250718396,-5.293138383702979,9.0,7978.0
15.037504898301304,-4.754210675521582,6.0,13668.0
15.011173495448707,4.195290496501511,5.0,8622.0
15.130023633785106,5.293910840381996,5.0,8122.0
14.012569563037475,5.579846583721112,3.0,7647.0
15.34254612639766,5.922081324993901,8.0,11689.0
15.994313348695403,5.096456396602735,8.0,9736.0
16.140922346237023,5.576126384306935,6.0,4034.0
13.08656444413286,4.157240199701306,8.0,8015.0
14.298794970062431,5.629968290411045,4.0,11825.0
15.215030570530768,4.789390255591318,8.0,14162.0
13.249520611671974,4.1337721962239815,1.0,7135.0
15.347406963853224,16.731309774489183,9.0,9740.0
16.280118864075956,15.15544675356204,10.0,3600.0
17.21702265507742,15.94960495374847,8.0,6136.0
15.448184844811015,15.718957801967996,3.0,12176.0
16.2920604595787,15.92120317828274,9.0,5941.0
14.789561320971996,14.923683641623636,7.0,9323.0
14.5675484794976,13.75275839779504,7.0,7423.0
15.654820723929562,15.234752877232856,10.0,10661.0
14.585188699170748,15.110009547803752,8.0,5407.0
13.87193888559776,15.454989921201888,5.0,7939.0
14.453148637418412,25.54798247472036,8.0,11391.0
16.99621073586713,25.616220242033464,2.0,12416.0
13.012643784664895,23.58636220320683,9.0,11198.0
15.053593784649678,24.605079599400234,3.0,12237.0
15.777493872102529,25.52526827028993,2.0,4353.0
15.10484175770349,24.95425739486747,3.0,13240.0
15.255303340938626,25.029389844234803,2.0,5609.0
15.17296538668964,24.415956045695445,9.0,11186.0
16.302849199867016,24.61946763760264,7.0,14356.0
14.626318110669793,24.795261126705014,8.0,12125.0
14.63623168065064,35.293093495055075,9.0,3990.0
15.510360344003407,34.43807219327094,9.0,4240.0
13.298742502088222,35.63399604724898,7.0,13763.0
14.59675830300192,35.689088260865965,8.0,4794.0
13.408392857395508,35.20620826625224,10.0,13317.0
15.863039579288756,34.07595574744034,8.0,4759.0
16.15107461584747,34.818895247672884,10.0,13738.0
15.245547259547845,34.3122271918433,8.0,11714.0
13.564761364176046,34.22311875901607,10.0,12011.0
16.23324701585058,34.64690128569222,1.0,4586.0
13.803280406723324,44.63435140034051,8.0,4914.0
15.168617456869455,45.71916881013342,7.0,4908.0
14.853237218155952,44.6616462632902,2.0,5650.0
13.219538052469533,46.25144034627887,8.0,5397.0
12.954264899083292,43.877068791353146,5.0,9620.0
16.41508508261357,45.56295063346592,6.0,7275.0
15.391181612153416,44.45869061245149,6.0,13997.0
14.455689010616132,44.44036297924498,5.0,10797.0
14.76337853397869,43.68423774030163,7.0,6634.0
14.968311935176157,46.1567725956835,3.0,9460.0
16.643759537264135,56.71661125902551,6.0,10998.0
12.584080395635324,53.68260602541261,8.0,6350.0
14.996774823140155,54.40676661516261,6.0,8948.0
16.090843859733482,54.05281181771084,10.0,12132.0
14.72745103687851,54.737275212395446,2.0,13959.0
15.303877786872132,53.958439195375455,3.0,4575.0
14.005020561457544,55.14316160803404,5.0,10959.0
14.03476203785732,56.09695599041185,7.0,3908.0
15.94983462961447,56.01194796384172,1.0,7797.0
14.7583851576584,54.37408299051591,10.0,6190.0
14.59623410073431,63.88069259624557,6.0,5860.0
14.832959480522137,66.41117414582006,2.0,5024.0
16.282853518676617,64.76572809022987,9.0,9339.0
12.965616688675494,63.81793660001416,7.0,7380.0
16.482366868028002,63.14501135439912,3.0,9944.0
12.495122691739034,65.73339324605706,1.0,8162.0
15.186018156783264,65.5870713472927,1.0,11304.0
13.7448697100514,65.87758553219335,9.0,10578.0
15.765063907973651,64.42405717564924,9.0,11388.0
14.937890827353316,65.98204078514225,5.0,4691.0
15.055123427022792,74.53723994905297,7.0,7778.0
16.36309584581641,73.41385077786168,5.0,13364.0
15.893616814443986,74.76951900201102,3.0,10613.0
13.5779627740045,76.83917828990525,6.0,10207.0
15.997983226054023,74.42608081609794,9.0,12799.0
13.878846405447735,77.14452569775099,1.0,5595.0
13.7737278178597,76.73242198419206,2.0,10919.0
15.385078902120927,76.19125631985038,9.0,6862.0
14.439470600743132,75.39765352911009,10.0,9432.0
15.63198210874637,75.5240299654465,2.0,10904.0
14.845184692324644,85.29098569859617,5.0,7130.0
15.106851553491694,85.59598270629321,8.0,5985.0
15.29790230151612,85.53122826334553,7.0,8821.0
14.918326711305973,84.35729538659587,6.0,11998.0
14.509088952284898,86.03513197213506,2.0,3629.0
13.969336012242936,84.3992878668719,1.0,6573.0
14.762434982038323,85.5951091163264,7.0,4898.0
15.702842700393704,84.74376782420696,1.0,4526.0
15.460388567059418,84.94283838771229,10.0,11118.0
16.33958283053091,85.65116113465386,8.0,7534.0
14.064624060894117,93.57316172333806,9.0,7825.0
16.13451383763896,95.02634284231183,8.0,14323.0
14.60352068749912,93.44817665211606,6.0,12774.0
14.163023651039966,93.6547555975302,9.0,11351.0
16.200252459875443,95.04137400250934,6.0,5800.0
13.855027264946663,94.7137347512566,8.0,4421.0
14.61587427173278,94.56725559700986,1.0,9454.0
14.221979368985256,94.84568727145414,7.0,7994.0
15.636504815635297,95.64177461329244,10.0,12378.0
14.765742439182006,95.79281115673412,3.0,9195.0
12.486713418623898,104.15533494754648,10.0,5992.0
14.828976078588454,103.6564882147688,7.0,10318.0
14.035425999990464,105.72098573867912,6.0,10980.0
15.143293627941768,105.3753563245854,4.0,14142.0
14.716943376392477,104.98721458582544,4.0,6066.0
14.335478789868796,107.10101945403764,1.0,10107.0
15.168189131615009,104.84480442394543,8.0,4804.0
15.976546966297969,105.42515743986496,9.0,14179.0
16.63645898084102,104.27575687494164,9.0,3746.0
16.842579955871788,105.7248647705884,10.0,12223.0
15.476995209588246,115.91112448388132,8.0,10427.0
12.893386058187634,114.6273065221744,7.0,8719.0
16.756063893654705,114.4895748243255,4.0,5165.0
14.707089216107445,116.62363674967824,5.0,12972.0
14.71203549056554,114.85328895701804,6.0,3740.0
13.813877085761415,114.69508260781194,2.0,13729.0
15.423304398287078,115.82574263434948,6.0,12359.0
13.500926380460148,113.40660960493402,9.0,8176.0
14.676284886691835,116.5282543064639,10.0,12196.0
14.11100939977575,116.54411948119498,4.0,7062.0
15.006074333977407,126.10299565236528,8.0,9262.0
13.4244365109459,126.06947994572285,2.0,9897.0
15.653256405399231,125.1362384153202,7.0,11561.0
12.500145647568806,125.556847569398,1.0,13356.0
14.562081290827598,126.1322513738828,6.0,10048.0
14.28397362822253,123.52732929859164,3.0,13041.0
15.264059109285585,124.55570793730924,5.0,8916.0
15.784130870514492,125.28149398633042,10.0,8547.0
14.348505375560826,125.16725702564216,10.0,8341.0
15.010072230253105,125.82108646546538,4.0,11870.0
15.71377078724164,134.21595433724798,3.0,7533.0
15.71632061393004,134.0125023078668,6.0,11863.0
14.53242690983726,134.29290688923425,7.0,13573.0
14.956327406256465,135.88609001351682,5.0,7624.0
14.14456124876499,134.86556299399405,6.0,12229.0
16.391736593074256,135.66092787503734,9.0,5821.0
13.750525524927813,135.66524304085584,4.0,6972.0
14.61325371221377,134.82428980593454,2.0,4886.0
16.635465087214875,134.65761017835578,9.0,11313.0
15.680949424630922,134.5135907444742,8.0,5056.0
16.741511150175853,145.36827132331973,9.0,6629.0
15.914501069423087,144.3013505451366,7.0,9174.0
17.098005770301413,144.112466702416,4.0,3927.0
14.46816566061164,146.3419829495293,2.0,4067.0
14.492956125493674,145.02125408983792,4.0,13734.0
15.031198437945172,145.32850235593077,6.0,4249.0
13.57006743837779,143.9036355897627,10.0,11629.0
13.617807617489593,144.15719403826898,1.0,14209.0
15.96385078794446,144.5430594976547,2.0,10568.0
14.155732489800188,144.6870585787907,8.0,11620.0
14.971396706157757,155.8800975576228,10.0,9927.0
17.237192621761764,154.68347220927325,6.0,5360.0
15.083339215063686,156.6273751102457,5.0,8961.0
16.289846845077,156.28474536081174,8.0,5469.0
15.499356471655275,154.6832293462779,5.0,11006.0
15.434553265158687,153.89408120247532,6.0,10375.0
15.56740140760316,155.1202537265113,4.0,10240.0
14.154060645622792,155.14850885896243,10.0,5250.0
15.946305648841342,155.15291577346258,7.0,4472.0
14.714976844963733,154.95769022715692,4.0,14025.0
14.19802596799583,164.97994288859516,8.0,14294.0
15.105355272520509,164.10883371556238,8.0,5798.0
17.201563614285792,164.09830059940103,4.0,6108.0
15.253038532731557,165.69672944809213,10.0,4992.0
14.955391907717628,166.148914667843,4.0,13316.0
15.878609387748709,163.8609236478073,10.0,6643.0
15.658012125285897,163.21870033308443,4.0,11464.0
16.16412256824244,164.91938784145862,6.0,12153.0
13.433167106452387,164.55309330622146,2.0,4069.0
15.028710769019671,165.45665806378867,10.0,12676.0
15.446305777917694,176.07357468802005,4.0,10109.0
14.325895534059674,176.35387947524146,10.0,13402.0
15.577339618741451,175.47032577711613,5.0,10927.0
14.503198826953868,176.34026463376563,1.0,5742.0
15.632733923741949,176.1316695540544,9.0,13461.0
12.301730413099364,174.8212989636778,3.0,7619.0
14.239119917354198,174.65515066481746,6.0,13361.0
16.529638281991218,175.68132616048712,2.0,11731.0
16.51896026842991,173.16710702855718,5.0,9430.0
15.075500600120304,174.90864314272045,3.0,6618.0
26.642706775747808,-174.57034496369414,9.0,11066.0
24.61310471630205,-174.10851022065285,5.0,8083.0
25.29900443813849,-173.94617845023456,8.0,9743.0
24.32019747340406,-174.9690663517432,1.0,9111.0
26.258111155464587,-173.97130451922783,8.0,14330.0
24.73224753398995,-175.0448369614365,5.0,5670.0
24.276168139257397,-175.15134062711158,6.0,12119.0
26.103830670045237,-174.8826771514184,9.0,10739.0
23.755676797032866,-175.0714180070192,4.0,8519.0
22.33675842864025,-174.61936686809815,10.0,7931.0
25.367505397593508,-166.92664714653503,6.0,6192.0
25.23361360655177,-164.79191547024973,3.0,5844.0
24.52926195337406,-165.61660056760198,2.0,4104.0
25.10567666966666,-164.40327317378234,9.0,9826.0
26.827906836368047,-164.8624100047466,5.0,14208.0
25.008076681773638,-164.62958233699752,7.0,9130.0
25.02242554880997,-165.10047728782826,10.0,4728.0
25.18361821965439,-164.8042548945037,2.0,4214.0
25.18339364185757,-166.05194922296076,10.0,12816.0
25.81521392409585,-166.20405783446205,8.0,14005.0
24.493145245738432,-153.48798056797588,8.0,12228.0
26.8452792182776,-154.13815877549874,3.0,7159.0
25.270847791883035,-154.58785510598278,9.0,8895.0
23.34079386822392,-155.6066927803644,8.0,10687.0
24.86861396580235,-153.37809554511912,7.0,11659.0
24.34230470589759,-155.3447367832599,10.0,8228.0
23.749545028096264,-153.99684364887688,6.0,12438.0
26.56428007921745,-156.02905913709802,2.0,3984.0
26.858801297398784,-155.73940937760054,4.0,14053.0
25.43302731530042,-155.5488790161906,3.0,10377.0
25.65199577788773,-144.5661364450903,7.0,5316.0
23.08146176302328,-145.29061782802734,8.0,5994.0
25.189489445239907,-142.73363089584188,2.0,8338.0
26.126145711823128,-144.6848158180351,7.0,9108.0
24.62385370714821,-144.93706946608208,1.0,5168.0
23.347236526102744,-144.8945427273756,5.0,7930.0
24.20199483285555,-145.46944429556083,4.0,9906.0
25.935921675253425,-143.605943334174,3.0,6462.0
23.614147348440085,-145.34309927347763,9.0,12711.0
25.485321509586885,-145.52190840588318,2.0,9552.0
25.63726566926629,-133.12476047431525,8.0,11450.0
24.048887610903297,-135.4722118307927,5.0,7028.0
25.596225663564443,-135.0370411492876,9.0,11331.0
25.26132428957727,-133.6304213318196,7.0,7770.0
25.976621017963367,-135.9175665358949,1.0,10165.0
25.51802165517939,-136.41787058526532,10.0,7134.0
24.806764075142823,-135.27808857854694,9.0,10680.0
24.044098605705592,-135.2940490629202,4.0,6151.0
23.992587524557965,-136.58373763181447,7.0,7108.0
24.900536448259626,-134.07350048156178,9.0,14346.0
24.62656240760156,-124.85199032115948,2.0,7916.0
25.184797605860176,-124.87738521622788,4.0,4499.0
24.0927278983236,-125.56614402427958,2.0,9584.0
26.128937535313707,-126.06730943482842,5.0,10384.0
25.92951425202408,-124.83952250934122,5.0,9127.0
25.05107033116534,-125.05962499262306,5.0,9311.0
26.086267339977084,-124.51204414380754,5.0,13975.0
25.94212563938508,-125.10182115018806,3.0,11872.0
24.629156840791676,-124.47492569902636,8.0,5926.0
25.850447867464663,-124.1097016030571,7.0,3705.0
24.008446916474156,-117.03688035341808,10.0,5272.0
26.06041495535033,-115.30453177339147,7.0,10125.0
25.26747615590384,-115.02288635627151,2.0,11829.0
24.05206514295016,-114.02259503895417,10.0,13136.0
25.070124423381905,-114.89402826760043,9.0,7214.0
25.525335189351512,-115.54610573501108,1.0,13933.0
24.625403299604724,-113.71439050318216,3.0,7272.0
26.392443461423923,-115.8176295650623,5.0,8576.0
23.804807975476223,-114.99352600871627,5.0,4539.0
24.569560722818345,-116.27043993266906,4.0,11567.0
25.08873187229065,-105.09572420213232,9.0,12192.0
24.61705819818568,-105.26823325353618,2.0,8017.0
24.465838571905746,-103.63521988941112,2.0,11764.0
24.35945072090613,-106.17504454055172,5.0,5052.0
24.621521101144467,-105.71281380617958,7.0,9743.0
24.644064972297997,-105.04765701747009,10.0,13718.0
24.7201389037488,-105.6673308717746,2.0,11613.0
26.49153607179998,-103.61621933639002,5.0,5650.0
23.82152838814347,-104.17724914905672,4.0,5453.0
23.36657349873625,-106.07513297442344,3.0,10408.0
25.16087583140054,-96.6938128115436,3.0,9751.0
22.657046288554543,-94.97549348055928,1.0,13369.0
24.996986659532,-95.1407565385343,8.0,6125.0
26.15790557749372,-94.80610724930824,5.0,14124.0
25.24330438818898,-94.76197233116098,2.0,14395.0
24.408813491900645,-94.74527052251304,10.0,11162.0
25.66308445812392,-96.95171759230789,7.0,13449.0
24.011002506970545,-93.25506742004642,7.0,6133.0
24.523696288195016,-96.10489736411972,8.0,12435.0
26.73834700111533,-95.65861024400616,7.0,13078.0
25.842936583072216,-86.76039724382984,8.0,5431.0
26.80129332873621,-84.7348568451351,2.0,11958.0
23.9256475775689,-83.44709419759197,8.0,11577.0
23.392781533721497,-83.05708854936857,8.0,9356.0
26.553910393716663,-86.16276574263682,1.0,9935.0
24.4022334706835,-85.19274677268933,10.0,12291.0
25.23081883572421,-83.2233471986149,7.0,3809.0
25.17844673611115,-85.1133866081265,10.0,12892.0
25.84005619247661,-84.1898303825743,5.0,4166.0
23.898561222038516,-87.4911323429561,5.0,4771.0
25.58778042767704,-76.40573503312649,3.0,12944.0
24.2538711255452,-74.64666794029367,10.0,7573.0
23.103549905692056,-74.94484950364237,9.0,4032.0
24.056718177879947,-76.12438180931076,10.0,7409.0
23.83637606112052,-76.10314761617443,8.0,7800.0
25.219873399566005,-75.97404460757008,9.0,12089.0
24.386456955051653,-76.33900047734905,1.0,14117.0
23.213784490577336,-73.80095557388312,10.0,10094.0
24.01159622022377,-75.43803071715718,2.0,8974.0
22.97396266779373,-75.85590540956605,1.0,7262.0
24.03447435613249,-65.99083943282896,3.0,6862.0
25.2107295211017,-64.76391824317194,4.0,7972.0
24.51754430797505,-66.5558663983886,1.0,9061.0
26.23912291833642,-65.78721237046014,8.0,8081.0
23.998292654192507,-64.58540326394204,9.0,7334.0
24.330243179090957,-65.89957714081947,3.0,6571.0
26.1001796609608,-64.91294038869646,2.0,4434.0
24.010309086523108,-65.46474374049262,7.0,12309.0
25.988234523609385,-64.61123299826815,8.0,10575.0
25.21701420985101,-64.59185119926673,6.0,11174.0
24.28370881653329,-56.23490217785038,7.0,6568.0
24.54306294934849,-53.508077209299096,8.0,6967.0
23.54640361751812,-56.01172294668947,2.0,12586.0
25.48309591656815,-54.10673082880939,10.0,5028.0
24.288775216437195,-54.80263044455851,9.0,13427.0
25.48052123874467,-56.7958369879156,1.0,13962.0
24.21391017562605,-52.57195972513336,5.0,13467.0
26.605845751945257,-57.02145984386151,2.0,4574.0
25.798765706426117,-56.5288259663837,3.0,13624.0
24.576616059275597,-55.92163585189482,8.0,12267.0
25.525059984201096,-45.34981136874463,7.0,7621.0
24.50680652905502,-46.02721960707523,8.0,4604.0
25.359588613056072,-45.04515454745581,4.0,10982.0
24.623735614937985,-44.95125384004079,9.0,6487.0
25.84659144202877,-44.15923020739819,6.0,7062.0
27.12251699523201,-43.07247542033946,8.0,5951.0
23.55948626770161,-44.223840609672,5.0,12536.0
25.29773265480658,-45.30682945404044,5.0,5888.0
23.529800398693418,-46.8663581745688,9.0,9095.0
25.35395213021069,-44.42166477648494,1.0,9225.0
24.26484790834069,-35.867398159242946,10.0,13653.0
23.803126779933372,-34.28250907192706,2.0,3950.0
25.69787275798903,-34.4918312631885,9.0,10121.0
26.39961384474913,-35.7777128228158,6.0,9660.0
25.01727930584054,-33.81579876624168,1.0,5197.0
24.135550478603594,-35.241460042174225,7.0,4249.0
23.79136586923902,-35.26003333635184,3.0,13796.0
24.294402756272472,-35.51416912813379,5.0,5602.0
25.06252433720543,-33.88529736654775,10.0,14282.0
23.98003097198433,-35.62831676420016,3.0,13763.0
25.445426418470767,-25.64347890347961,9.0,14378.0
24.655995331073672,-25.134452248231632,9.0,9557.0
25.532686803557155,-25.03768210610504,9.0,11687.0
25.88711929430305,-26.66292516214417,7.0,7249.0
24.136575444898885,-25.899290949446183,2.0,5247.0
26.106346486037072,-26.341934168810088,7.0,13830.0
24.64020169121962,-23.454520795626035,10.0,7811.0
25.970747408180102,-24.869749286412745,2.0,5359.0
27.295979981326735,-25.68749229438464,6.0,7511.0
25.731901831103457,-24.259274451779184,9.0,14287.0
25.517554685591456,-13.614875655199638,10.0,4372.0
26.11043431052721,-15.298258981724262,9.0,12745.0
24.040783257554136,-14.95671140175875,4.0,11829.0
26.117767043120143,-15.517620975064869,5.0,8057.0
23.67508192895533,-15.46092533162402,5.0,14261.0
24.370767209964168,-14.211456921306224,10.0,6045.0
26.294748794003787,-15.453889711668523,4.0,8537.0
24.546471589889503,-15.341972274273688,5.0,10523.0
24.583859923821745,-14.53942624444149,9.0,12356.0
26.05160680302377,-14.506858465929469,6.0,6251.0
25.669276071396585,-5.136883041172406,4.0,3709.0
22.475455308337864,-2.728772209850558,2.0,10652.0
24.686148724361928,-5.947837281417581,3.0,5842.0
26.284933258071742,-5.704637361335364,5.0,10981.0
24.90237856508676,-6.543877641742156,5.0,13224.0
23.96778516056895,-3.9079195653588688,7.0,8683.0
26.56582082212509,-5.948427262223893,7.0,7744.0
23.077650111432508,-5.584951890111771,1.0,5775.0
24.45593668768687,-5.051996927408212,2.0,7081.0
24.90596550811145,-4.632386082057606,8.0,14015.0
22.99810894115685,4.134517531136039,8.0,11166.0
24.569782823797738,6.412827484194064,9.0,6563.0
23.526584951261057,5.468029789092875,7.0,8955.0
26.340809068386772,4.917495966016873,1.0,13938.0
24.601745040972688,5.677769131111623,9.0,11874.0
25.70251125969483,3.241889091963773,4.0,11502.0
26.17265891148954,5.225572951537035,4.0,4733.0
23.94786436547217,6.122653822445959,5.0,6150.0
25.310752097708157,4.080873404091086,9.0,7895.0
23.581375528365047,4.8389647882728575,3.0,4906.0
23.962190925255936,16.359764339395294,5.0,13039.0
24.7293815603924,15.845374837614395,6.0,4228.0
23.303647729933783,15.10454234035378,7.0,10541.0
25.45533630773837,15.181938773528636,4.0,4560.0
23.495099443956924,15.409678875397802,8.0,12452.0
25.57813973715112,15.54366717411124,5.0,3756.0
23.57784010742065,14.812347431887655,10.0,13011.0
23.941335348342008,15.24644602056884,4.0,10329.0
24.453114901125765,15.992701617301876,2.0,7770.0
25.80902765481627,15.006152383753864,9.0,14388.0
23.017319659872257,26.53093521881836,3.0,6184.0
25.64361150210398,25.1577109499749,10.0,4717.0
24.14147105829389,23.048307810177608,1.0,8836.0
24.37214199021229,25.358142314139258,10.0,13785.0
23.84604352584568,26.23565636111646,8.0,7247.0
26.197422997381867,25.998070132291637,2.0,7702.0
24.167812543175863,24.668128782913563,9.0,4958.0
25.340443087729696,24.534859215932773,9.0,5279.0
24.136391248604266,24.40332319579313,4.0,4040.0
24.173276166533068,25.31845601218815,2.0,7727.0
25.57759077251713,35.03092067299586,8.0,13794.0
23.988050687216024,34.43159118445441,9.0,7253.0
27.13238654358591,33.46092084345173,8.0,10201.0
25.24429546214178,37.01594072345144,7.0,7334.0
26.84299350398189,32.85318848852512,10.0,11131.0
22.75318300098805,32.97895029903874,10.0,8694.0
25.06179069766785,34.30448509645534,7.0,8430.0
24.17698232474905,34.896148520687866,4.0,13042.0
23.51012379391606,35.352289452845206,9.0,11965.0
24.957679885213874,34.69983547464284,1.0,13679.0
24.51016634517664,45.87808701068328,7.0,10924.0
23.818596467302555,45.2691067447196,6.0,4097.0
23.81278233241479,44.59989288061582,2.0,4135.0
25.55002440524801,43.6590483535549,2.0,12006.0
24.660899359732035,44.73518457425646,6.0,10260.0
24.240810327820466,43.54789880144263,1.0,4888.0
23.44624264906376,45.56758046541038,5.0,7625.0
25.34135215407633,45.17660397692028,1.0,13370.0
23.043648362800496,47.19910584705153,8.0,4260.0
25.1638331795243,42.98905046966622,2.0,10707.0
24.20732657949516,56.63871746883656,9.0,5872.0
25.06162879698237,56.19180740271796,2.0,9878.0
25.62627445399457,55.17722400701574,2.0,4809.0
24.39866998108552,54.53749213149143,4.0,4480.0
24.404393440464556,56.08446519675064,3.0,8859.0
26.43030869886918,55.517555172886375,1.0,11417.0
25.96006114221471,56.55888080891632,2.0,8195.0
26.58030285754364,56.88319600365124,10.0,6719.0
25.08506600879616,56.13806680825398,9.0,14151.0
24.351260423422147,53.30215419347817,4.0,8312.0
26.11470893770957,65.41437156506395,7.0,4449.0
24.523116443790684,65.17469427770288,6.0,13936.0
24.013921919472416,65.34208384163983,3.0,14177.0
25.386968818114333,63.929898190052405,5.0,6380.0
25.04710778942065,65.66203520989073,9.0,13357.0
25.69680113981616,62.57072712998557,4.0,4849.0
25.95926391147752,63.81973995818891,10.0,9119.0
23.84615272617892,63.16028101905384,3.0,13489.0
26.877236450378604,63.50911437388718,10.0,4508.0
25.12370486557009,65.41006927577875,3.0,10954.0
25.91326113404408,73.00286781572825,9.0,12755.0
24.607849456683013,73.54471002622131,7.0,5347.0
25.642032531300305,77.08237661980779,3.0,12611.0
25.96241795028916,74.09927001345153,8.0,4680.0
25.246572322651936,76.78651979411542,2.0,13211.0
24.997161593453164,73.85031377520401,2.0,6305.0
25.04485879951725,76.61857495566116,6.0,12732.0
25.469073488342268,74.78118278649886,10.0,13771.0
25.32720978240372,74.53668630808284,2.0,7412.0
24.881958140854103,74.90758652277962,8.0,10392.0
25.36662645581818,83.24485933721553,1.0,8821.0
27.180651686398413,85.06183026951386,8.0,9318.0
25.440652084600472,85.1440535373742,3.0,12732.0
25.61358305017539,86.19566658721276,9.0,7410.0
26.64507020848332,83.72351591515175,2.0,9468.0
25.681941983479533,85.87208866597757,8.0,5235.0
24.916515331574,86.9440320988925,7.0,10460.0
25.036288477271007,85.91803035534053,6.0,13979.0
22.74199547621757,84.46905422390117,4.0,5462.0
24.949217903684836,87.92432224244016,1.0,4194.0
23.239858023935028,95.658415127499,7.0,5390.0
25.11208607415264,94.77059372767954,6.0,8481.0
25.67391093281711,93.1897177814444,6.0,10760.0
25.44176585110233,94.17691984397072,7.0,7669.0
23.47954075317025,95.70907411767897,1.0,8653.0
25.500899205579188,93.55160407184354,8.0,14376.0
23.8267093914174,94.53514118273614,5.0,6718.0
25.92613045330716,93.9647339917392,9.0,8762.0
