lat [deg],lon [deg],priority,duration [s]
48.8675,2.0947,5.0,10345.0
27.6463,-80.393,6.0,4235.0
38.5183,27.9386,7.0,7222.0
51.0375,3.7425,1.0,12836.0
35.2698,106.093,9.0,12532.0
15.0311,102.1381,3.0,4265.0
40.646,34.261,3.0,9262.0
16.5525,79.5533,10.0,10400.0
10.6406,107.2478,1.0,11022.0
51.8167,8.65,3.0,13102.0
49.0833,9.0667,2.0,12441.0
40.7586,-74.4169,2.0,14274.0
-15.3097,-68.2161,5.0,8647.0
16.8167,-95.1167,5.0,4941.0
10.4,-75.15,4.0,8908.0
9.36,-79.79,6.0,11716.0
-20.2569,-47.4767,1.0,13578.0
45.6,10.15,2.0,11732.0
49.1667,26.5667,7.0,14340.0
41.6833,15.2833,2.0,12178.0
43.5,141.9,5.0,4315.0
43.9333,42.5167,4.0,5575.0
-16.9519,-51.8061,6.0,5426.0
39.7833,16.3167,8.0,5678.0
41.6474,-74.6745,7.0,9708.0
24.4497,-104.1225,8.0,9048.0
33.75,72.4,4.0,12969.0
50.3197,31.47,3.0,4143.0
36.9014,79.6261,3.0,4279.0
37.3833,-6.1167,5.0,3708.0
43.2333,13.6833,5.0,8169.0
-18.5833,36.4667,10.0,4136.0
26.0267,44.9608,10.0,12727.0
37.4128,66.0472,2.0,13041.0
41.4264,48.4356,1.0,12650.0
51.733,-1.215,3.0,12890.0
10.7344,76.7294,8.0,7170.0
9.95,76.55,8.0,6762.0
37.577,-77.3865,10.0,14108.0
25.614,86.4258,6.0,5798.0
45.1,7.5167,7.0,5715.0
39.1464,-123.2105,1.0,13208.0
52.35,14.5667,2.0,5248.0
50.6167,5.6833,2.0,14112.0
32.0689,131.4881,3.0,11202.0
41.0,16.8667,7.0,4938.0
19.9667,-98.85,4.0,13824.0
17.6739,120.6847,5.0,9105.0
22.165,112.4848,6.0,11449.0
21.9898,112.4549,6.0,4562.0
34.6939,50.0156,5.0,9412.0
54.972,-1.513,2.0,6758.0
22.4333,120.5167,1.0,8494.0
52.746,-1.476,1.0,13364.0
52.1167,20.65,6.0,10123.0
45.2545,-93.2039,4.0,8787.0
39.8667,69.0833,8.0,5088.0
38.3933,-86.9402,1.0,4541.0
5.7167,20.05,1.0,10591.0
4.05,18.1167,6.0,10396.0
55.6814,11.085,9.0,12798.0
9.9639,77.1,7.0,7701.0
43.6833,11.5333,9.0,10705.0
-19.3167,48.7833,4.0,6898.0
9.2082,78.7101,10.0,11748.0
54.3833,19.8333,5.0,8019.0
22.7758,88.0054,4.0,10178.0
38.8373,-76.9641,4.0,5398.0
41.2448,-85.8465,10.0,6988.0
-19.2333,47.6,7.0,8696.0
15.2,101.1333,5.0,8297.0
9.4833,-66.9761,8.0,7039.0
51.6686,-0.026,9.0,10672.0
34.3833,135.7833,10.0,7490.0
33.5496,-84.5914,7.0,5607.0
47.2867,-2.3908,8.0,8330.0
32.7167,130.8,9.0,11204.0
25.5549,86.8097,2.0,5155.0
12.9961,75.3248,7.0,14127.0
18.9,99.0,7.0,4827.0
50.8167,8.9167,9.0,9885.0
26.2763,86.0847,7.0,11167.0
-22.3833,-59.8333,2.0,7774.0
55.655,-4.703,9.0,8087.0
18.5833,79.1667,1.0,12312.0
11.0594,78.1397,2.0,11032.0
9.9083,76.4583,8.0,8131.0
43.65,11.1833,5.0,13179.0
27.9195,-81.5961,3.0,11015.0
34.3989,-118.9174,8.0,14330.0
46.87,-1.01,1.0,7891.0
25.9563,-80.1606,3.0,11745.0
53.0617,8.1967,2.0,5491.0
40.4669,141.3817,5.0,4788.0
40.7281,141.2578,7.0,12159.0
30.5729,-97.4268,1.0,5471.0
-9.6778,-37.1247,10.0,6158.0
7.0736,-75.1458,1.0,8272.0
25.228,85.3546,9.0,5349.0
-15.5308,-40.9089,9.0,12996.0
37.15,-3.65,10.0,8359.0
32.5506,-96.8548,1.0,8121.0
35.3594,-80.1915,4.0,13755.0
54.0353,35.7767,8.0,11697.0
0.1528,32.8014,10.0,8828.0
36.9894,136.9015,8.0,11317.0
-7.1978,-37.9289,2.0,5779.0
-22.5097,-47.7781,8.0,12351.0
50.3,5.1,1.0,4264.0
19.33,-70.48,4.0,5887.0
21.3289,0.9542,2.0,3676.0
47.3765,-68.3253,1.0,6664.0
39.1064,-76.9995,1.0,13170.0
50.6667,5.0833,10.0,6843.0
5.0167,-9.0333,9.0,7514.0
24.5026,81.5004,1.0,3822.0
24.5738,103.113,10.0,8293.0
24.8893,79.9118,6.0,12097.0
28.0963,-81.8012,10.0,8309.0
0.8667,-77.65,10.0,13732.0
51.3,7.6667,1.0,5315.0
51.7658,20.2533,6.0,7504.0
11.5,-85.8833,9.0,13992.0
45.0544,34.6022,2.0,13112.0
45.6833,12.0167,10.0,12294.0
10.3167,-61.4167,5.0,4437.0
-10.32,-36.5789,4.0,10736.0
53.5167,30.25,10.0,6076.0
33.8681,57.4286,5.0,3757.0
41.0615,-74.0047,6.0,10864.0
11.492,119.871,3.0,8093.0
49.4314,15.2233,5.0,11643.0
51.1333,7.5667,6.0,6883.0
39.5151,-76.1733,4.0,10818.0
51.1333,5.4667,4.0,11084.0
7.0618,1.8368,8.0,13678.0
7.3,18.3,1.0,7379.0
47.05,7.6167,9.0,7138.0
31.6944,-4.9592,6.0,13621.0
-18.95,47.6,2.0,4409.0
-38.4333,-71.8833,2.0,10388.0
9.8572,78.0598,4.0,9738.0
39.6568,-119.6694,2.0,6332.0
39.5954,-75.019,2.0,6338.0
40.3415,-75.2534,2.0,11037.0
51.26,-2.191,4.0,6737.0
23.75,120.733,5.0,10917.0
-3.3208,-45.0108,8.0,4388.0
39.8118,-76.9836,4.0,5647.0
49.025,17.6472,2.0,8299.0
50.5667,9.7167,8.0,4032.0
52.65,42.7333,5.0,4989.0
34.6667,61.0667,5.0,9436.0
-17.3572,-63.3906,4.0,14400.0
25.4487,85.9924,9.0,12076.0
41.4977,-87.509,5.0,8840.0
12.8667,74.9673,4.0,12866.0
48.1667,11.8167,10.0,7003.0
18.9,78.8,5.0,8359.0
54.9167,64.4333,5.0,6273.0
40.3667,69.3333,6.0,10329.0
-6.7347,-35.5169,7.0,3792.0
38.8996,-77.2597,6.0,10502.0
-0.8819,30.2653,10.0,9150.0
36.9817,-5.9406,7.0,9027.0
48.4,13.3167,1.0,6759.0
34.0754,-80.9547,1.0,10551.0
4.1833,19.9,10.0,5776.0
4.6117,-76.0814,7.0,10371.0
43.1175,1.6117,9.0,12325.0
16.1984,76.6604,3.0,9524.0
25.45,86.6333,5.0,8224.0
-22.39,-44.9669,1.0,4714.0
40.5167,21.2667,8.0,13335.0
47.2,8.75,7.0,7749.0
25.4208,84.2414,9.0,9213.0
-24.0008,-51.32,3.0,13665.0
17.2667,81.85,9.0,13529.0
35.9112,-94.977,2.0,12683.0
33.3333,-3.6833,9.0,12539.0
-21.7808,-45.965,5.0,4671.0
-21.1258,-46.42,2.0,14112.0
37.3434,-79.9534,2.0,12445.0
39.9094,-75.4311,5.0,10292.0
50.1,19.3167,5.0,8736.0
-6.8205,30.4389,7.0,13341.0
36.5031,8.1053,9.0,12587.0
52.9,-2.15,9.0,9822.0
24.823,79.144,3.0,4929.0
22.7,87.62,10.0,9776.0
-37.55,-62.7667,10.0,6239.0
26.6877,105.6548,3.0,9987.0
37.1229,-80.5587,5.0,9434.0
36.9854,111.4737,7.0,11011.0
45.8,8.8833,2.0,4806.0
39.3667,38.1167,4.0,9987.0
-4.2319,-39.1928,7.0,9023.0
14.93,121.82,3.0,13355.0
13.5844,-87.8411,5.0,6267.0
51.7167,9.1833,5.0,4444.0
53.1111,8.4625,10.0,13099.0
33.5,133.9,3.0,13012.0
43.2469,-73.6659,2.0,10728.0
11.3289,3.0406,1.0,9608.0
-30.0833,30.8667,3.0,13628.0
43.1833,21.7167,6.0,7768.0
52.2,8.6331,9.0,10088.0
-9.405,-35.5069,4.0,14310.0
51.45,6.2667,10.0,13040.0
53.572,-1.655,4.0,11951.0
16.2889,80.2628,8.0,8825.0
45.8167,9.2167,8.0,8972.0
9.159,123.494,1.0,8738.0
51.9533,14.7167,9.0,8910.0
36.6833,-5.45,3.0,4057.0
34.2433,-111.3195,6.0,8484.0
34.0122,-4.5536,4.0,13549.0
42.0597,-72.499,5.0,14346.0
26.1533,-97.9128,2.0,4086.0
19.8333,-96.7,9.0,14069.0
12.2694,125.3712,6.0,12672.0
44.4167,11.9833,2.0,12029.0
38.5974,-90.0053,9.0,3835.0
35.15,138.6167,2.0,8769.0
53.228,-4.128,5.0,10000.0
40.6309,-75.4834,3.0,9932.0
-11.0469,-41.9689,9.0,13561.0
15.4333,74.0667,7.0,10901.0
16.5788,80.6841,6.0,11428.0
24.0738,88.1214,3.0,4051.0
10.394,77.9754,7.0,12375.0
19.3333,-96.9833,6.0,10573.0
2.85,-76.3167,5.0,12084.0
49.2833,7.0667,4.0,4580.0
-14.7969,-57.2878,1.0,12981.0
40.7874,-74.1273,8.0,11033.0
-43.5833,172.3833,8.0,6988.0
23.7311,88.4329,5.0,12470.0
13.6431,16.4919,3.0,8816.0
-11.1358,-42.1128,2.0,6606.0
7.6167,-72.6,2.0,10950.0
50.9078,4.3067,9.0,6710.0
51.1833,7.4667,1.0,12210.0
6.9581,100.3207,9.0,13209.0
14.0333,78.5,4.0,8639.0
24.6085,94.0029,2.0,5712.0
49.9167,9.0833,6.0,12707.0
41.5819,2.5503,7.0,7465.0
21.2833,105.65,1.0,5557.0
52.3214,8.34,1.0,6357.0
48.3231,31.5242,1.0,12839.0
34.5594,76.1256,7.0,11153.0
42.4366,-82.8987,8.0,13199.0
10.1036,77.5731,10.0,5596.0
-32.2,-58.2167,8.0,4664.0
-3.0811,128.1411,5.0,12100.0
41.0833,39.3833,6.0,9177.0
-31.0833,-64.5,5.0,4897.0
36.6,3.0,1.0,9038.0
40.0428,-86.8976,1.0,13076.0
-17.4489,48.9953,8.0,7818.0
34.7432,-87.6343,1.0,3890.0
51.6167,8.35,3.0,13886.0
26.196,106.55,6.0,10119.0
28.8142,-81.6344,4.0,12916.0
41.5886,-71.0837,6.0,13819.0
46.3157,-120.0058,10.0,9543.0
-27.95,-51.8,8.0,4781.0
34.9717,138.9304,3.0,13863.0
51.1333,5.6,1.0,11741.0
33.3167,130.4,4.0,11245.0
41.609,-71.1741,10.0,8234.0
51.7333,8.6833,1.0,6558.0
11.6833,50.45,1.0,13031.0
10.9183,15.5486,6.0,5755.0
45.5333,19.7833,2.0,9902.0
47.4167,8.6,1.0,9666.0
36.7632,-90.4135,3.0,14091.0
48.5531,39.1742,4.0,5519.0
24.1334,120.4589,2.0,6171.0
26.9471,108.7524,3.0,7340.0
25.9376,87.379,1.0,4371.0
42.13,-71.6547,1.0,3812.0
53.7167,10.2667,8.0,3714.0
49.4167,6.8333,8.0,9916.0
31.3602,-109.5394,1.0,6584.0
2.53,34.67,9.0,4187.0
-0.4069,31.1575,6.0,8845.0
45.1833,7.7167,6.0,13337.0
53.732,-1.66,5.0,9909.0
26.6763,84.6163,1.0,10509.0
43.3,12.3333,9.0,5182.0
44.045,-75.7845,2.0,10079.0
23.7989,120.8553,5.0,7287.0
-14.9758,-41.4108,7.0,5485.0
39.7667,68.8167,1.0,5340.0
19.6243,84.9408,8.0,4618.0
50.5333,42.6833,7.0,10135.0
50.9667,4.2333,10.0,7241.0
42.9391,-70.837,9.0,7271.0
11.1627,77.7007,9.0,8169.0
25.6449,87.3068,4.0,10440.0
25.4069,86.0234,8.0,14095.0
-1.7028,-45.1339,3.0,5194.0
34.0889,-2.0247,2.0,12791.0
-4.2242,-38.7083,2.0,8219.0
26.5434,84.8286,4.0,5158.0
45.1794,-93.8644,8.0,12001.0
39.8403,-104.9655,4.0,13216.0
-12.0522,-63.5675,2.0,10405.0
24.7981,80.9739,4.0,12961.0
53.2581,8.1172,4.0,10376.0
54.5,-6.77,10.0,9498.0
43.6,10.4833,8.0,13735.0
51.2139,-102.4628,1.0,5625.0
11.639,124.841,2.0,6566.0
-19.9669,-43.8039,10.0,14025.0
7.6994,18.6292,10.0,9308.0
11.745,78.047,10.0,12671.0
33.6447,-86.6852,6.0,4517.0
-32.85,-61.15,9.0,8512.0
-12.0819,-41.0939,6.0,7897.0
-12.2586,44.5303,5.0,12650.0
12.7556,-4.9742,7.0,11399.0
22.3167,96.8,9.0,14267.0
35.9167,7.3833,3.0,10480.0
54.138,-1.524,7.0,8304.0
12.75,-85.85,3.0,14178.0
53.7683,-1.8453,9.0,4810.0
10.48,79.4,3.0,9023.0
52.1333,25.55,3.0,8651.0
19.07,-69.39,5.0,4911.0
5.7667,-72.95,8.0,9932.0
-35.0333,-63.0167,7.0,5558.0
42.8833,13.9167,5.0,5235.0
24.795,81.152,5.0,8171.0
35.3208,36.6225,1.0,9638.0
-40.7333,-64.95,2.0,14363.0
-25.91,-57.11,2.0,6047.0
9.2333,-75.6833,3.0,13771.0
43.3814,21.0378,5.0,12183.0
3.8667,-76.3833,7.0,10580.0
35.3867,132.6902,5.0,5562.0
22.65,88.29,4.0,8322.0
53.0611,9.0178,4.0,12302.0
48.6747,9.3817,2.0,11471.0
35.6333,134.6333,3.0,10980.0
-14.8333,50.1333,4.0,13733.0
16.4167,-3.6667,9.0,4126.0
50.3833,18.8833,4.0,5066.0
36.7833,14.9,5.0,6914.0
52.3031,7.1597,5.0,11610.0
33.2622,-0.3144,6.0,6967.0
-15.1667,50.4167,4.0,10039.0
-41.2581,-73.0086,3.0,4736.0
-24.9703,-57.5667,4.0,4367.0
-1.79,-79.2875,7.0,9639.0
50.5833,4.9167,6.0,9377.0
32.7489,105.2408,6.0,8780.0
15.3292,43.0094,10.0,6286.0
20.9491,72.9136,4.0,13749.0
37.666,-77.4838,8.0,7852.0
-37.1796,-62.7601,10.0,11322.0
38.0617,-1.0492,2.0,9026.0
-1.5,134.1667,3.0,12412.0
-34.665,-56.2194,8.0,7105.0
45.9969,26.1406,5.0,12657.0
10.0419,79.23,8.0,10333.0
10.419,77.4992,5.0,11892.0
38.4993,-121.452,1.0,6298.0
25.361,85.5421,6.0,4459.0
32.7333,36.2,5.0,8899.0
27.6627,105.7881,4.0,9423.0
37.0739,22.4294,10.0,14188.0
51.5152,-0.0462,3.0,7275.0
13.0,15.7333,10.0,9204.0
25.6643,85.7784,3.0,7996.0
14.0333,80.05,8.0,6838.0
42.1667,12.6,3.0,6933.0
33.8676,-118.0805,10.0,9461.0
-28.224,28.311,9.0,10117.0
11.8053,3.4739,4.0,5568.0
16.5356,81.1033,5.0,5886.0
45.4167,11.1,10.0,10545.0
35.0409,-97.9474,10.0,11693.0
25.8997,-80.2551,2.0,7202.0
49.2833,9.6833,2.0,9074.0
3.825,-76.525,10.0,13312.0
40.1324,-77.1642,7.0,6843.0
6.2186,-75.2433,9.0,8402.0
45.0333,7.35,8.0,14133.0
18.0,-94.6667,8.0,9007.0
60.8042,25.7333,10.0,5867.0
40.8667,14.55,2.0,8252.0
34.761,105.7915,10.0,13292.0
50.2594,14.5178,9.0,10825.0
39.1833,27.5833,4.0,10931.0
34.9028,135.6883,10.0,7735.0
48.9333,9.2,8.0,3790.0
41.2305,-80.4413,7.0,5768.0
18.0239,121.1833,9.0,12212.0
9.05,-75.8,10.0,4106.0
56.1333,9.15,3.0,3944.0
47.85,21.4333,7.0,9191.0
8.6833,77.8292,7.0,4107.0
51.2667,108.8333,1.0,14038.0
40.7475,40.2419,10.0,7892.0
13.6928,102.5017,8.0,11022.0
38.5325,-90.2845,3.0,4270.0
50.4367,15.3517,8.0,3768.0
28.7736,30.9228,10.0,10841.0
33.9682,-118.222,8.0,12952.0
52.978,-1.169,1.0,6848.0
48.4517,-4.2481,1.0,10384.0
-30.3167,30.6667,7.0,10214.0
49.4586,18.1431,8.0,5468.0
41.9706,-71.6984,1.0,11073.0
26.1842,85.7368,3.0,8125.0
30.5118,-111.1234,3.0,4476.0
-21.0231,-47.3728,5.0,7038.0
52.3922,13.2167,9.0,7100.0
15.0167,78.9833,3.0,8272.0
55.35,21.4833,10.0,8053.0
40.8564,68.9281,2.0,3685.0
40.1789,71.7297,1.0,14355.0
48.7272,18.7619,5.0,13057.0
-7.4167,-79.5,6.0,14030.0
28.5627,104.3461,7.0,8028.0
24.0541,88.1176,6.0,11072.0
-31.9,152.45,3.0,6209.0
26.4969,86.3959,5.0,7413.0
22.6996,85.9313,4.0,6016.0
20.9314,-89.0178,7.0,13386.0
14.2069,101.2142,3.0,6012.0
48.2083,14.2889,2.0,3653.0
49.9667,20.6167,2.0,6377.0
35.1088,-80.6598,2.0,10183.0
51.5833,21.5667,7.0,7026.0
15.4082,73.9813,4.0,9351.0
50.5692,30.2653,6.0,12076.0
44.4509,26.0083,2.0,10932.0
40.7664,-72.8369,3.0,9186.0
39.3778,48.3497,6.0,9652.0
25.9755,84.6853,9.0,10284.0
49.7556,16.4694,8.0,5889.0
-21.175,-43.0178,5.0,10134.0
-19.0833,47.2,1.0,3607.0
9.4667,125.5767,7.0,13500.0
8.3224,77.2558,2.0,14122.0
34.8802,-82.465,7.0,12705.0
25.313,86.5459,5.0,3847.0
9.1833,76.85,4.0,9089.0
41.5277,-87.4239,8.0,4034.0
40.6333,16.9333,3.0,10023.0
52.73,4.75,1.0,9638.0
39.9756,41.8711,10.0,3724.0
29.7808,74.5226,2.0,6149.0
50.7511,9.2711,5.0,6775.0
-34.0969,21.2622,6.0,4461.0
36.7642,-2.6147,4.0,7066.0
13.4181,-6.3069,9.0,9298.0
25.7678,87.3587,10.0,6090.0
9.1875,-70.8131,4.0,4499.0
40.1308,-75.3794,8.0,8098.0
34.8868,38.8721,5.0,5442.0
36.3617,4.3308,7.0,4527.0
40.5822,-74.7796,1.0,8302.0
21.3145,-158.0289,6.0,13078.0
34.5833,-4.7333,4.0,6052.0
-10.0686,-78.1603,2.0,7739.0
36.0465,-89.3777,6.0,7689.0
29.6611,-95.2285,9.0,4109.0
-28.2167,153.5333,3.0,6797.0
35.5,133.7,2.0,5718.0
47.398,-92.9486,3.0,6217.0
32.5398,-3.4408,5.0,3708.0
44.8609,-92.6247,9.0,4429.0
11.23,122.57,8.0,11249.0
44.929,-122.9732,8.0,10127.0
43.2651,-77.7968,4.0,13649.0
32.7333,-5.5167,7.0,9222.0
22.204,88.4283,10.0,4188.0
-0.95,-78.69,3.0,3735.0
26.0773,86.8387,7.0,14293.0
50.35,9.5167,2.0,3763.0
41.0511,-0.1336,6.0,9322.0
47.32,-2.42,10.0,14217.0
42.8178,-71.6736,9.0,10561.0
-27.0667,-70.8333,4.0,11142.0
63.3,30.05,7.0,6964.0
60.85,23.0583,8.0,6790.0
16.6833,80.65,10.0,4953.0
45.5372,-122.3955,2.0,3903.0
32.2833,-3.4833,8.0,8320.0
43.5997,46.7736,2.0,12536.0
42.2202,-71.2106,3.0,4370.0
26.5583,49.9503,5.0,13322.0
13.8667,99.15,5.0,8983.0
36.8854,-89.5877,5.0,9597.0
59.3747,10.7147,3.0,7481.0
44.5097,11.4706,9.0,6688.0
40.7478,-73.084,4.0,13395.0
16.3294,-92.5625,7.0,14301.0
60.7025,6.4231,5.0,9586.0
15.6,74.9,9.0,3819.0
53.5166,-2.4667,1.0,7198.0
45.5,9.65,10.0,8894.0
49.9292,-96.6939,4.0,8595.0
52.3083,-114.0964,2.0,11223.0
12.7833,-4.3667,4.0,14184.0
39.2264,-0.5211,5.0,5823.0
10.8645,-84.9942,6.0,6828.0
14.5833,-91.6167,2.0,10285.0
34.8407,-2.3543,8.0,12659.0
51.643,-0.163,7.0,7911.0
43.4058,4.9892,5.0,12523.0
42.2651,-72.672,10.0,8154.0
40.7358,-75.2211,3.0,7705.0
41.6787,-73.8029,6.0,3960.0
-24.8239,-49.2608,4.0,13875.0
22.7833,88.5695,10.0,13401.0
-41.4,-73.4833,10.0,7885.0
51.3017,12.2211,8.0,5975.0
37.069,-8.103,4.0,7987.0
45.55,12.0667,8.0,6780.0
13.6983,99.9068,9.0,4971.0
53.385,-3.099,5.0,11420.0
35.9411,7.1856,1.0,9414.0
35.5564,-5.2453,5.0,12597.0
41.8072,-87.8741,5.0,8599.0
40.4311,50.0361,10.0,6226.0
53.172,-3.086,9.0,9508.0
10.5264,77.2884,1.0,9259.0
14.5667,78.8,7.0,3649.0
9.9619,98.6389,6.0,9959.0
6.6167,2.2167,7.0,8687.0
7.8919,-11.9025,8.0,11003.0
25.57,85.3061,9.0,10923.0
42.8376,-80.3073,9.0,7231.0
26.6247,84.7072,8.0,12938.0
49.7194,18.8119,8.0,4363.0
9.7386,77.32,4.0,9487.0
4.9281,-74.1736,1.0,13929.0
58.6833,99.1833,9.0,6941.0
-24.6925,-48.0022,4.0,8786.0
18.5247,79.2722,5.0,11830.0
33.5025,126.7944,1.0,6217.0
9.5471,-84.3464,7.0,10274.0
-13.5,48.8667,3.0,11699.0
51.95,14.7167,9.0,9429.0
44.35,24.0994,5.0,7514.0
29.5972,78.3153,3.0,13635.0
36.1333,4.6667,2.0,9507.0
-14.2,-39.5167,7.0,13708.0
35.1,107.2167,7.0,11651.0
12.0041,75.3004,5.0,4391.0
25.4817,85.3849,4.0,12209.0
30.8479,-88.1004,1.0,7431.0
2.1106,-75.8231,4.0,10969.0
35.95,4.6833,9.0,9843.0
15.15,-9.3167,6.0,8329.0
34.7862,-5.7078,8.0,6309.0
59.6989,10.6553,4.0,6621.0
23.1645,83.1821,9.0,10018.0
25.3294,87.5138,9.0,13388.0
44.6781,11.0422,8.0,4875.0
45.25,11.1333,3.0,5164.0
13.4,-83.5667,1.0,6644.0
-9.964,-39.164,2.0,9160.0
24.8768,85.292,5.0,12909.0
53.6667,15.1167,9.0,6371.0
11.7187,77.8778,8.0,10483.0
14.7406,-91.1594,8.0,9921.0
46.6673,90.3786,2.0,10341.0
25.4489,85.7054,10.0,5700.0
49.6786,9.0039,8.0,9888.0
38.2561,40.7831,4.0,8015.0
-2.3829,33.55,1.0,14376.0
16.9767,81.4442,2.0,6745.0
37.7417,-121.131,7.0,11379.0
33.7333,-5.5833,5.0,4955.0
19.7322,99.1403,4.0,4532.0
55.8346,-4.5027,7.0,12305.0
49.3536,11.1483,2.0,5129.0
26.1895,87.3372,3.0,5379.0
5.5833,-72.8333,2.0,7727.0
44.4592,-87.955,2.0,11498.0
49.7833,23.6444,5.0,6161.0
8.7167,76.7667,3.0,13007.0
34.3833,-5.0167,3.0,4996.0
45.3778,14.3861,6.0,12901.0
22.8383,74.2313,3.0,7857.0
9.958,78.1886,4.0,12213.0
51.2417,6.1822,1.0,8093.0
40.4455,-74.3783,9.0,11317.0
35.8783,-83.7669,2.0,8050.0
6.9,2.65,6.0,6314.0
37.308,44.571,5.0,6054.0
52.95,8.2667,9.0,4799.0
16.1847,80.7961,6.0,13208.0
16.0333,74.35,3.0,13897.0
34.0708,136.191,7.0,4899.0
20.0397,-98.3575,1.0,14148.0
47.35,8.2833,6.0,4450.0
49.0283,2.3275,3.0,13228.0
35.3839,1.0533,9.0,4796.0
23.8937,79.0507,6.0,10320.0
54.0333,22.5,1.0,10157.0
8.0,124.0,10.0,8346.0
-30.95,-58.8,4.0,10284.0
36.6392,105.0156,5.0,10104.0
9.1167,76.85,4.0,4171.0
32.747,-111.5992,10.0,5354.0
-25.973,-57.237,8.0,3626.0
23.46,73.15,5.0,12801.0
37.9519,31.5958,2.0,3783.0
41.0918,-75.1031,2.0,11285.0
15.7153,-4.9042,7.0,11161.0
28.4547,109.1831,1.0,7116.0
31.1033,74.9963,3.0,6346.0
51.0464,17.2439,6.0,11393.0
-23.3883,-49.51,6.0,12121.0
37.1667,-6.95,2.0,9142.0
14.3833,79.0333,6.0,4431.0
12.7686,-7.9286,6.0,6639.0
38.45,68.95,8.0,9604.0
33.3722,130.6225,6.0,6596.0
33.1586,-94.9727,7.0,3627.0
45.6083,4.0658,9.0,11260.0
28.393,77.048,3.0,6030.0
13.784,2.95,7.0,11636.0
52.0833,15.6167,10.0,8177.0
9.5833,2.65,1.0,10175.0
34.8031,137.5561,2.0,12849.0
50.1531,30.7435,5.0,13357.0
42.9558,-81.6226,8.0,6142.0
10.2253,77.7485,5.0,13476.0
3.9167,-76.6667,5.0,13737.0
48.9333,9.25,5.0,7473.0
56.9069,24.0583,1.0,8171.0
40.4204,-80.2245,2.0,5287.0
36.0637,-87.3665,1.0,4629.0
33.6677,-86.8069,9.0,9922.0
37.9667,23.6667,5.0,11998.0
34.738,-5.5441,7.0,14400.0
33.4503,-82.2073,7.0,14333.0
38.9294,-77.5557,2.0,10138.0
11.9075,75.6048,3.0,11314.0
28.9241,-81.9299,7.0,7800.0
41.4851,-81.9317,10.0,8490.0
47.2833,11.0667,5.0,9419.0
16.1642,44.7767,10.0,14143.0
9.942,76.6395,3.0,5907.0
37.3,14.85,9.0,9575.0
-22.4333,45.35,2.0,6064.0
42.0465,-70.7139,4.0,12353.0
49.6417,-1.5775,6.0,5430.0
-29.6453,-53.24,8.0,4178.0
16.6547,81.7445,9.0,10489.0
35.0004,-114.5748,6.0,4914.0
44.9089,78.4922,7.0,5856.0
49.0353,2.0328,7.0,7447.0
31.452,-97.196,8.0,7663.0
33.1421,-95.6122,7.0,8390.0
51.4608,12.6358,9.0,3754.0
51.3752,-0.239,6.0,6795.0
32.9,-6.7833,6.0,5826.0
38.1447,31.6781,10.0,7229.0
-18.5167,47.25,2.0,6944.0
11.4917,75.8417,9.0,5822.0
45.6167,8.7833,2.0,13157.0
43.1324,-115.697,8.0,11763.0
18.3,-99.35,3.0,12589.0
31.9306,12.2483,9.0,12612.0
-9.3967,-36.1536,6.0,10961.0
54.2367,10.2822,2.0,4478.0
28.5473,-81.2956,3.0,11788.0
50.6486,11.9806,10.0,5896.0
32.0736,-84.2248,7.0,9656.0
33.7811,-84.6487,8.0,7679.0
40.4425,47.6767,2.0,10468.0
42.9004,-85.7564,1.0,11084.0
31.0527,76.1191,5.0,13722.0
33.8303,75.0832,6.0,9720.0
32.2226,-9.1343,10.0,9142.0
55.9,60.7667,6.0,9882.0
-28.0278,-54.35,9.0,13378.0
32.4467,35.1703,8.0,11994.0
46.1667,8.8,5.0,10097.0
50.5881,12.7006,2.0,4345.0
40.75,73.41,2.0,12297.0
45.0333,-79.3,4.0,8879.0
13.9333,-87.2667,2.0,7955.0
38.7361,-77.0589,6.0,4391.0
-11.6,-38.6,7.0,12283.0
48.6993,2.1875,4.0,9768.0
25.5534,86.2992,2.0,4152.0
26.3373,90.1236,9.0,5978.0
51.5667,34.6667,9.0,12636.0
19.3667,78.7667,4.0,3859.0
41.9486,34.3367,8.0,14017.0
44.9114,-0.6364,6.0,12928.0
9.6167,76.5833,10.0,14360.0
42.9901,-70.9646,7.0,9088.0
31.7667,-7.6667,2.0,8196.0
22.9922,-105.8572,5.0,13976.0
56.7,60.1167,7.0,9043.0
56.2,12.5667,5.0,11404.0
25.746,86.325,10.0,10055.0
46.4,-63.7833,3.0,12673.0
-30.4667,25.9667,3.0,7394.0
-15.4833,47.45,7.0,10070.0
-14.1333,49.8167,1.0,14284.0
-16.9167,49.3833,8.0,9007.0
-22.5333,47.6833,2.0,7542.0
-16.6833,49.7333,7.0,9740.0
-14.05,49.6167,6.0,7195.0
-25.5667,45.5167,7.0,13894.0
-20.5833,46.0,3.0,4034.0
-18.6833,47.8167,8.0,8551.0
-20.5167,48.2333,8.0,10460.0
-20.8667,47.1833,3.0,9128.0
-18.9667,47.7333,6.0,13952.0
-19.65,46.6167,4.0,4895.0
-22.5333,47.6,1.0,8144.0
-22.3,47.75,6.0,9406.0
-20.9833,47.15,7.0,13974.0
-14.1333,50.0833,3.0,13035.0
-15.55,47.9333,2.0,7825.0
-23.1167,47.5667,5.0,4663.0
-20.8667,46.8833,8.0,9382.0
-24.55,45.3,10.0,9481.0
